libraryId,anatId,anatName,stageId,stage,sex,strain,platform
SRX081928,UBERON:0000948,heart,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX081929,UBERON:0000082,adult mammalian kidney,MmulDv:0000028,8-year-old stage (macaque),female,NA,single
SRX081930,UBERON:0000082,adult mammalian kidney,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX081931,UBERON:0002107,liver,MmulDv:0000028,8-year-old stage (macaque),female,NA,single
SRX081932,UBERON:0002107,liver,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX081933,UBERON:0000473,testis,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX081934,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX102930,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,NA,NA,paired
SRX102935,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,NA,NA,paired
SRX102962,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,NA,NA,paired
SRX102963,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,NA,NA,paired
SRX1038922,UBERON:0001870,frontal cortex,MmulDv:0000006,2-month-old stage (macaque),male,NA,paired
SRX1038923,UBERON:0000948,heart,MmulDv:0000006,2-month-old stage (macaque),male,NA,paired
SRX1038924,UBERON:0002107,liver,MmulDv:0000006,2-month-old stage (macaque),male,NA,paired
SRX1038925,UBERON:0000473,testis,MmulDv:0000006,2-month-old stage (macaque),male,NA,paired
SRX105923,UBERON:0000451,prefrontal cortex,UBERON:0007221,neonate stage,NA,NA,paired
SRX105924,UBERON:0000451,prefrontal cortex,UBERON:0018241,prime adult stage,NA,NA,paired
SRX106092,UBERON:0002129,cerebellar cortex,UBERON:0007221,neonate stage,NA,NA,paired
SRX106093,UBERON:0002129,cerebellar cortex,UBERON:0018241,prime adult stage,NA,NA,paired
SRX111324,UBERON:0001013,adipose tissue,UBERON:0000104,life cycle,male,NA,paired
SRX111325,UBERON:0000451,prefrontal cortex,UBERON:0000104,life cycle,male,NA,paired
SRX111326,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,paired
SRX111327,UBERON:0001134,skeletal muscle tissue,UBERON:0000104,life cycle,male,NA,paired
SRX111328,UBERON:0000473,testis,UBERON:0000104,life cycle,male,NA,paired
SRX1383017,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383018,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383019,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383020,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383021,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383022,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383023,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383024,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383025,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383026,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383027,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383028,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383029,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383030,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383031,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383032,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383033,UBERON:0000451,prefrontal cortex,MmulDv:0000033,13-year-old stage (macaque),male,NA,single
SRX1383034,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383035,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383036,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383037,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383038,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383039,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383040,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383041,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383042,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383043,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383044,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383045,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383046,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383047,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383048,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383049,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383050,UBERON:0000451,prefrontal cortex,MmulDv:0000034,14-year-old stage (macaque),male,NA,single
SRX1383051,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383052,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383053,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383054,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383055,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383056,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383057,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383058,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383059,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383060,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383061,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383062,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383063,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383064,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383065,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383066,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383067,UBERON:0000451,prefrontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX1383068,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383069,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383070,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383071,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383072,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383073,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383074,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383075,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383076,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383077,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383078,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383079,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383080,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383081,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383082,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383083,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383084,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383085,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383116,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383117,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383118,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383119,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383120,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383121,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383122,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383123,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383124,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383125,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383126,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383127,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383128,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383129,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383130,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383131,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383132,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383133,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383134,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383135,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
SRX1383136,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383137,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383138,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383139,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383140,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383141,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383142,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383143,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383144,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1383145,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
SRX1596333,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596334,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596335,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596336,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596337,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596338,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596339,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596340,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596341,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596342,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596343,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596344,UBERON:0000966,retina,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596345,UBERON:0000468,multicellular organism,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596346,UBERON:0000468,multicellular organism,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596347,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596348,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596349,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596350,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596351,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596352,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596353,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596354,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596355,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596356,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596357,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX1596358,UBERON:0001905,pineal body,UBERON:0000113,post-juvenile,NA,NA,paired
SRX182783,UBERON:0001870,frontal cortex,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX182811,UBERON:0001870,frontal cortex,MmulDv:0000028,8-year-old stage (macaque),female,NA,single
SRX196317,UBERON:0000955,brain,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196318,UBERON:0001155,colon,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196319,UBERON:0000948,heart,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196320,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196321,UBERON:0002107,liver,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196322,UBERON:0002048,lung,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196323,UBERON:0001134,skeletal muscle tissue,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196324,UBERON:0002106,spleen,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196325,UBERON:0000473,testis,UBERON:0018241,prime adult stage,male,NA,paired
SRX196326,UBERON:0000955,brain,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196327,UBERON:0001155,colon,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196328,UBERON:0000948,heart,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196329,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196330,UBERON:0002107,liver,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196331,UBERON:0002048,lung,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196332,UBERON:0001134,skeletal muscle tissue,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196333,UBERON:0002106,spleen,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196334,UBERON:0000473,testis,UBERON:0018241,prime adult stage,male,NA,paired
SRX196335,UBERON:0000955,brain,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196336,UBERON:0001155,colon,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196337,UBERON:0000948,heart,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196338,UBERON:0000082,adult mammalian kidney,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196339,UBERON:0002107,liver,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196340,UBERON:0002048,lung,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196341,UBERON:0001134,skeletal muscle tissue,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196342,UBERON:0002106,spleen,UBERON:0018241,prime adult stage,NA,NA,paired
SRX196343,UBERON:0000473,testis,UBERON:0018241,prime adult stage,male,NA,paired
SRX209570,UBERON:0002037,cerebellum,UBERON:0000104,life cycle,male,NA,paired
SRX209571,UBERON:0002113,kidney,UBERON:0000104,life cycle,male,NA,paired
SRX209572,UBERON:0002048,lung,UBERON:0000104,life cycle,male,NA,paired
SRX217687,UBERON:0000955,brain,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX217688,UBERON:0000473,testis,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
SRX2264023,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),female,NA,single
SRX2264024,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),female,NA,single
SRX2264025,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),female,NA,single
SRX2264026,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),female,NA,single
SRX2264027,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),male,NA,single
SRX2264028,UBERON:0002107,liver,MmulDv:0000024,4-year-old stage (macaque),male,NA,single
SRX251944,UBERON:0000451,prefrontal cortex,UBERON:0007221,neonate stage,NA,NA,paired
SRX251945,UBERON:0000451,prefrontal cortex,MmulDv:0000030,10-year-old stage (macaque),NA,NA,paired
SRX251946,UBERON:0002129,cerebellar cortex,UBERON:0007221,neonate stage,NA,NA,paired
SRX251947,UBERON:0002129,cerebellar cortex,MmulDv:0000030,10-year-old stage (macaque),NA,NA,paired
SRX270655,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,chinese,paired
SRX270656,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,chinese,paired
SRX270657,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,chinese,single
SRX270658,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,chinese,single
SRX270659,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,indian,paired
SRX270660,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,indian,paired
SRX270661,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,indian,single
SRX270662,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,indian,single
SRX270663,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,indian,single
SRX270668,UBERON:0000468,multicellular organism,UBERON:0000104,life cycle,mixed,chinese,single
SRX329430,UBERON:0004252,hindlimb stylopod muscle,UBERON:0000104,life cycle,male,NA,single
SRX329431,UBERON:0004252,hindlimb stylopod muscle,UBERON:0000104,life cycle,male,NA,single
SRX329432,UBERON:0004252,hindlimb stylopod muscle,UBERON:0000104,life cycle,male,NA,single
SRX329433,UBERON:0004252,hindlimb stylopod muscle,UBERON:0000104,life cycle,male,NA,single
SRX329434,UBERON:0004252,hindlimb stylopod muscle,UBERON:0000104,life cycle,male,NA,single
SRX329435,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329436,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329437,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329438,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329439,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329440,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329441,UBERON:0001225,cortex of kidney,UBERON:0000104,life cycle,male,NA,single
SRX329442,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329443,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329444,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329445,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329446,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329447,UBERON:0002661,superior frontal gyrus,UBERON:0000104,life cycle,male,NA,single
SRX329448,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329449,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329450,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329451,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329452,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329453,UBERON:0002436,primary visual cortex,UBERON:0000104,life cycle,male,NA,single
SRX329454,UBERON:0002129,cerebellar cortex,UBERON:0000104,life cycle,male,NA,single
SRX329455,UBERON:0002129,cerebellar cortex,UBERON:0000104,life cycle,male,NA,single
